no,code,active,city,country,latitude,locationCode,locationName,longitude,postCode,state,street1,street2,street3,street4,street5
1745,CC011745,true,,,-6.13036053762494,6223683462889472-5660733509468160,PT Trikencaba Sakti utama,106.839964062774,,,Jl. Budi Mulya Utara Raya,,,,
1746,CC011746,true,,,-6.1575337825343,5722152447770624-6312045804781568,PT. Ciputra,106.852278839797,,,Jl. Apron,,,,
1747,CC011747,true,,,-6.18571364821445,4717005412237312-5420692854013952,Tata Ruang Jakbar,106.738181721076,,,Kembangan Raya,,,,
1748,CC011748,true,,,-6.91453166666667,5153266178457600-5662457099976704,PT Citra Buana Prasida,107.594586666667,,,Paskal Hypersquare,,,,
1749,CC011749,true,,,-6.29909908665174,6318169119522816-6034692688052224,PT Hashima Wira Bersaudara,106.859768644244,,,Jl. Raya Tengah,,,,
1750,CC011750,true,,,-6.19786324210236,5114578086133760-5677528039555072,Inti Indah Group,106.761707926435,,,Jl. Meruya Ilir,,,,
1751,CC011751,true,,,-6.91521433,6228747866865664-5102847960023040,Genesis Architect,107.59714125,,,Jl. Pasir Kaliki,,,,
1752,CC011752,true,,,-6.88082421594838,4815888377184256-6223263260737536,Masiva Prima,107.583125209435,,,Jl. Terusan Sutami,,,,
1753,CC011753,true,,,-6.19433289,5942064135012352-5660589158301696,PT. Wijaya Karya Persero Tol Kunciran Tangerang Komp Banjar Wijaya,106.65737718,,,Jl. Wijaya Kusuma,,,,
1754,CC011754,true,,,-6.19715575128794,4849548841189376-6488903766769664,New Location,106.752440482378,,,Jl. Meruya Ilir,,,,
1755,CC011755,true,,,-6.37010538484901,5677904553836544-6287809774092288,New Location,107.522943913937,,,Pantura Jawa Barat,,,,
1756,CC011756,true,,,-6.95292262360454,6316726715154432-6696401824120832,PT Tatar Sunda Permata,107.627743938938,,,Jl. Batununggal Lestari Raya,,,,
1757,CC011757,true,,,-6.13851180765778,6032764314845184-4906864408002560,PT. Bangun Jaya Utama,106.877030432224,,,Jl. Danau Sunter Utara,,,,
1758,CC011758,true,,,-6.24881535294481,5735180660637696-5434150697828352,PT Bintang Rajawali Perkasa,106.844182160273,,,Jl. Raya Pasar Minggu,,,,
1759,CC011759,true,,,-6.40414025065435,4817813327839232-6225188211392512,UPT 1,106.771380858449,,,Jl. Sawangan Raya,,,,
1760,CC011760,true,,,-6.19464109651744,5322952702689280-5670200808570880,PT. Rindang Pari Cahya Buana,106.763242324814,,,Jl Pejuangan,,,,
1761,CC011761,true,,,-6.56988758593798,5649610047488000-5545071617245184,New Location,107.842232901603,,,Padaasih,,,,
1762,CC011762,true,,,-6.88808333333333,6505558509092864-5379658602250240,PT Union,107.498995,,,Jl. Raya Batujajar,,,,
1763,CC011763,true,,,-6.17852164898068,5710342395002880-5631592022147072,PT. Profindo Karya Utama,106.738799940795,,,Jl. Buana Biru Besar 2,,,,
1764,CC011764,true,Bandung,,-6.954195,new39,Selaras Multiarsi Konsultan PT,107.6648905,,,Jalan Saturnus Selatan VI No. 16,Margasari,,kecamatan Buah Batu,
1765,CC011765,true,Bandung,,-6.94183103,5984603135279104-4858703228436480,Survei lokasi Proy Gudang,107.60322717,,,Jl.Inhoftank,,,,
1766,CC011766,true,,,-6.30209038965404,5202778729218048-5073233925636096,PT. Total Persada Indonesia,106.836127666757,,,Gang Baung II,,,,
1767,CC011767,true,,,-6.9344712,6410584971018240-5284685064175616,CV. Langgeng Jaya,107.58033158,,,Jl. Soekarno Hatta,,,,
1768,CC011768,true,,,-6.953755,5264507106492416-5704182908583936,Pak Herman S.,107.60618,,,Jl. H. Tatang Sumantri,,,,
1769,CC011769,true,,,-6.1921857856214,5682553453281280-5740456054882304,PT. Teripta Syahdana,106.710341870785,,,K.H. Ahmad Dahlan,,,,
1770,CC011770,true,,,-6.227229,6226716582215680-5100816675373056,JO shimizu Total,106.7972034,,,Jl. Simprung Golf I,,,,
1771,CC011771,true,,,-6.94584322627634,6351399851917312-5225499945074688,Bp William,107.643052060157,,,Jl. Ibrahim Adji,,,,
1772,CC011772,true,,,-6.28947960144699,4907567809560576-5189042786271232,Dinas Bangunan dan Penataan Ruang,106.664358842908,,,Jl. Pahlawan Seribu,,,,
1773,CC011773,true,,,-6.92370166666667,4790080187138048-6197455070691328,Bu Susan,107.614523333333,,,Jl. Lengkong Kecil,,,,
1774,CC011774,true,,,-6.81748533,5165576628469760-5647053199769600,Pabrik Bata Ringan,108.6991192,,,Jl. Raya Cirebon - Brebes,,,,
1775,CC011775,true,,,-6.16060813888907,5203794354765824-5389519478063104,KSO Citra Prasasti Konsorindo - Trikarsa Adi Guna,106.850954834372,,,Jl. Garuda,,,,
1776,CC011776,true,,,-6.1503338534385,5717107706691584-6221604765827072,PT Merkan Persada Raya,106.765139820054,,,Jl. Pertenakan Raya,,,,
1777,CC011777,true,Bandung,,-6.8932352,new22,Karisma Sejati Mukti CV,107.5902294,,,Jalan Sukagalih No. 79, Sukajadi,,,
1778,CC011778,true,,,-6.92313908,5997396500676608-5702224873259008,Pak Riady,107.61940457,,,Jl. Gatot Subroto,,,,
1779,CC011779,true,,,-6.92692862357944,5931667864682496-5683006438113280,Wijaya Karya Bagunan Gedung,107.777507090941,,,Jatinangor,,,,
1780,CC011780,true,,,-6.89366856124252,6731631461138432-5605731554295808,PT. Indec,107.636592127383,,,Jl. Cikutra,,,,
1781,CC011781,true,,,-6.21097543933004,4794618256293888-5695616495648768,Shimizu-Obayashi-Wijaya Karya,106.821165711127,,,Jl. Jenderal Sudirman,,,,
1782,CC011782,true,Bandung,,-6.898926,new29,Cahaya Regency Development,107.641768,,,Jalan P.H.Hasan Mustopa No. 115, Neglasari,,Kecamatan Cibeunying Kaler,
1783,CC011783,true,,,-6.72944355,5081879929683968-5760458992648192,Pizza Hut,108.54606226,,,Jl. Pemuda,,,,
1784,CC011784,true,,,-6.3691495,5354172467642368-5077170699370496,Asosiasi Kota Depok,106.8958365,,,Jl. Taman Nasional,,,,
1785,CC011785,true,,,-6.39498976,4839866374291456-5747895475109888,PT Kawaguci,108.17663171,,,Pantura Jawa Barat,,,,
1786,CC011786,true,,,-7.11004550568759,6252318982930432-5126419076087808,PT Karaga Indonusa Pratama,107.554509658366,,,Pangalengan,,,,
1787,CC011787,true,,,-6.2168092,6560050604670976-5434150697828352,LKPP,106.8332473,,,Epicentrum Tengah,,,,
1788,CC011788,true,,,-6.7323714,6308139532025856-5730774057746432,Hotel C. PUPR,108.536967,,,Jl. Taman Pemuda,,,,
1789,CC011789,true,,,-6.1207936,5926426259750912-6207901236461568,Walikota Jakarta Utara,106.8932545,,,Jl. Yos Sudarso,,,,
1790,CC011790,true,,,-6.84931228403002,4816015749808128-4866060708741120,PT Total Cakra Alam,107.547367522493,,,Kolonel Masturi,,,,
1791,CC011791,true,,,-6.18190986517269,6308491316690944-5182591409848320,Dinas Cipta Karya Tata Ruang,106.811053377345,,,Jl. Citarum,,,,
1792,CC011792,true,,,-6.21313151547703,5363371180294144-6153705292300288,PT Kartika Jaya Makmur,106.847689974967,,,Gang Remaja VI,,,,
1793,CC011793,true,,,-6.89254166666667,5894956833046528-5347372125126656,Pak Jimmy,107.6144,,,Jl. Surya Kencana,,,,
1794,CC011794,true,,,-6.15832738112658,6751583396167680-5657692806840320,PT. Power Kontruksi Utama,106.808234034106,,,Jl. K.H. Mohammad Mansyur,,,,
1795,CC011795,true,,,-6.91473482,5121716422443008-6234694920175616,Bp. Robert,107.5781048,,,Jl. Garuda,,,,
1796,CC011796,true,,,-6.40422856200189,5651628682117120-4744068806475776,PUPR Wilayah 1 Depok,106.771369092308,,,Jl. Sawangan Raya,,,,
1797,CC011797,true,,,-6.25684085302055,5075640248172544-5638590201593856,PT. Tribandhawa Binasarana,106.854982590303,,,Jl. Kalibata,,,,
1798,CC011798,true,,,-6.30321276269462,5184225074479104-5054453711372288,Indofood,106.885264189641,,,Jl. Mabes Hankam,,,,
1799,CC011799,true,,,-6.94289673585445,5750062185447424-5116339760922624,PT. Kwarsa Hexagon,107.663266612217,,,Rancabolang,,,,
1800,CC011800,true,,,-6.30685998593113,4918105042059264-6501960131805184,PT Tatar Kertabumi,107.296852385725,,,Jl. M. Soleh,,,,
1801,CC011801,true,,,-6.88341093293335,4923911368081408-5762863436136448,Bp Permana,107.594992360714,,,Jl. Bungur,,,,
1802,CC011802,true,,,-6.74139948,4952549471813632-5751016104394752,PT. Berkah Sumber Utama,108.22597862,,,Kasokandel,,,,
1803,CC011803,true,,,-6.84902662876993,4723556646649856-6553143995269120,PT Total Cakra Alam,107.546702167019,,,Kolonel Masturi,,,,
1804,CC011804,true,,,-6.89836843419915,5400799303696384-5126161914920960,Rubianto ir,107.602819512625,,,Jl. Dr. Slamet,,,,
1805,CC011805,true,,,-6.14224468824094,6215991008690176-5653041055268864,PT Cipta Selaras,106.899492926995,,,Jl. Gading Kirana Utara,,,,
1806,CC011806,true,,,-6.1462679,5907007940853760-6610695382630400,Pelatihan E-Catalog,106.8175853,,,Jl. Hayam Wuruk,,,,
1807,CC011807,true,,,-6.57009051181376,6312871076036608-5094474753507328,PT. Edgenta Propel Indonesia,107.759124822915,,,Subang,,,,
1808,CC011808,true,,,-6.19487650226802,6294574850899968-5168674944057344,PT. Daksina Persada,106.84017335996,,,Jl. Ciliman,,,,
1809,CC011809,true,,,-6.82001666666667,5683934620811264-5668574207148032,Bp. Tatang,107.627191666667,,,Kayu Ambon,,,,
1810,CC011810,true,,,-6.16872037340679,5937371681914880-4811471775072256,PT Dasatria Utama,106.764258413612,,,Jl. Panjang Raya,,,,
1811,CC011811,true,,,-6.1975393909961,5089566142758912-5767466600890368,PT. Karya Amanusa Kathina,106.756044197828,,,Sengseng Raya,,,,
1812,CC011812,true,,,-6.1604992,5123197917724672-5170804408975360,KSO Citra Prasasti Konsorindo,106.8511444,,,Jl. Garuda,,,,
1813,CC011813,true,,,-6.90694009,5365654592946176-5694382799847424,PT. Dwi Martha Jaya,107.61612801,,,Jl. Halmahera,,,,
1814,CC011814,true,,,-6.1820456592111,5574721856864256-6137671810285568,Dinas Cipta Karya, Tata Ruang dan Pertanahan Provinsi DKI Jakarta,106.8109508145,,,Jl. Taman Jatibaru,,,
1815,CC011815,true,,,-6.94936437,6223032607571968-5120937556967424,PT. Eltran Indonesia,107.62787446,,,Jl. Soekarno Hatta,,,,
1816,CC011816,true,,,-6.20830275979186,6331341230571520-5205441323728896,PT Waringin Megah,106.811236427376,,,Jl Bendungan Hilir,,,,
1817,CC011817,true,,,-6.1977501,6583125148696576-5207786426204160,Bpk. Andre,106.761759,,,Jl. Meruya Utara,,,,
1818,CC011818,true,,,-6.16817138157785,5685063492567040-5726885736611840,PT. Total Bangun Persada,106.742977481335,,,Jl. Pulau Tidung X,,,,
1819,CC011819,true,,,-6.52292717713863,5783152693870592-4657252787027968,Cahaya Sakti,106.854130486026,,,Jl. Tol Jagorawi,,,,
1820,CC011820,true,,,-6.21670144871086,5113668391927808-5676618345349120,LKPP,106.833996281082,,,Epicentrum Tengah,,,,
1821,CC011821,true,,,-6.22527582641151,6394935016161280-5269035109318656,Shimizu Total JO,106.834596908311,,,Jl. Raya Casablanca,,,,
1822,CC011822,true,,,-6.18162747050165,5703883301060608-5119381201747968,Trisakti Mekar Mandiri,106.763006880428,,,Jl. Kedoya Duri,,,,
1823,CC011823,true,,,-6.30664078091023,4786990897692672-5189042786271232,New Location,106.685364639079,,,Rawa Buntu Selatan,,,,
1824,CC011824,true,,,-6.93950169,5868872859123712-4742972952281088,CV. Analysa,107.62965888,,,Jl. Karawitan,,,,
1825,CC011825,true,,,-6.18967394368809,5162341410799616-5725291364220928,PT Mitra Arkitura Indonesia,106.763412036796,,,Jl. Kedoya Raya,,,,
1826,CC011826,true,,,-6.1697602,6249389244809216-5686439291387904,PT. Acset,106.8203934,,,Jl. Majapahit,,,,
1827,CC011827,true,,,-6.24978595290651,5141443207233536-5148687743320064,PUPR Bekasi,107.009067816357,,,Jl. Baru Underpass,,,,
1828,CC011828,true,,,-6.27558186650276,4818439050887168-5207786426204160,PT. Karya Yakin Sukses,106.907311147079,,,JL. Kukila Raya Pondok Gede Jaktim,,,,
1829,CC011829,true,,,-6.39003031290685,5094425831145472-5751123109478400,PT Miftah Putra Mandiri,106.824877716717,,,Jl. Arif Rahman Hakim,,,,
1830,CC011830,true,,,-6.30450424936054,4704882212732928-6534469561352192,Jababeka - Pembangunan jalan sudirman,107.170482529196,,,<undefined>,,,,
1831,CC011831,true,,,-6.296294,6152662521217024-5026762614374400,PT Wiratman,106.8299098,,,Graha Simatupang Tower 2,,,,
1832,CC011832,true,,,-6.9306456,5820486026002432-5961223514357760,New Location,107.5754799,,,Jl. Pasir Koja,,,,
1833,CC011833,true,,,-6.1997803,5683762654347264-5668351506382848,PT. Trikarsa Adi Guna,106.8028203,,,Jl. Petamburan VI,,,,
1834,CC011834,true,,,-6.1768222,6515419384905728-5389519478063104,PT. Sukses Karya Abadi,106.7916513,,,Jl. Tol Cawang Pluit,,,,
1835,CC011835,true,,,-6.39112782598694,5157519840247808-5720469793669120,Metro Starter (Stasiun Terminal),106.824882170101,,,Jl. Raya Margonda,,,,
1836,CC011836,true,,,-6.48668835405864,4904668639526912-6312043523080192,PT Menara Setia,106.856782352651,,,Jl. H.A. Ashari,,,,
1837,CC011837,true,,,-6.90497373696417,5645240186699776-5768568025120768,PT Prima Jaya Anggana,107.49773089774,,,Jl. Raya Cimareme,,,,
1838,CC011838,true,,,-6.85003,6297259842994176-5171359936151552,BPSDM  Badan Pengembangan Sumber Daya Manusia,107.547848333333,,,Kolonel Masturi,,,,
1839,CC011839,true,,,-6.90752666666667,4905808584245248-5149943115284480,Pak Hendrik,107.606116666667,,,Jl. Pajajaran,,,,
1840,CC011840,true,,,-6.95944340252456,5704578783772672-6262969629409280,Tedy,107.596512526507,,,Jl. Raya Cibaduyut,,,,
1841,CC011841,true,,,-6.76318663840093,5199913482715136-5762863436136448,High Speed Railway,107.443586420573,,,Jl. Tol Cipularang,,,,
1842,CC011842,true,,,-6.88835937,5174602670014464-5737552623435776,CV. Sapta Daya Manunggal,107.58080576,,,Sukaraja,,,,
1843,CC011843,true,Bandung,,-6.8724165,new16,ABM Contractor PT,107.5948787,,,Jalan Setiabudi No. 170 C, Gegerkalong,,Kecamatan Sukasari,
1844,CC011844,true,,,-6.29261422902346,5634684163719168-5761823785615360,PT. Anugrah Nusa Daya,106.724510807544,,,Jl. Cendrawasih Nandjar,,,,
1845,CC011845,true,,,-6.72152535,5639726119780352-4900308845068288,PT. Yasri,108.53862803,,,Jl. Sitameng,,,,
1846,CC011846,true,,,-6.90550343,6228847221538816-5102947314696192,Bp. Chairul Hanie,107.59921002,,,Jl. Dr. Rum,,,,
1847,CC011847,true,,,-6.26393303275108,5186070702456832-5749020655878144,Total Bangun Persara - Berca JO,106.781245395541,,,Jl. Kartika Utama,,,,
1848,CC011848,true,,,-6.23446553014219,5991464379088896-4842193407705088,PT. Telehouse Engineering,106.786127351224,,,Jl. Teuku Nyak Arief,,,,
1849,CC011849,true,,,-6.2421928,4796139178033152-6203514061586432,WIKA KSO DI PANJAITAN TOWER 2,106.8766099,,,Jl. D.I. Panjaitan,,,,
1850,CC011850,true,,,-6.17847856599838,4797918737334272-5079393714044928,PT. Profindo Karya Utama,106.738640097901,,,Jl. Pulau Anyer 1,,,,
1851,CC011851,true,,,-6.25409804284573,5978214035881984-5767956059389952,PT .Wijaya Karya Bangunan Gedung,106.859068768099,,,Jl. Tanjung Sanyang,,,,
1852,CC011852,true,,,-6.56102606809359,5150214100877312-6286889006923776,Universitas Ibn Khaldun Bogor,106.792390550367,,,Jl. Raya Soleh Iskandar,,,,
1853,CC011853,true,,,-6.86754841617949,5033141848768512-6440516732321792,PT Mega Sukma,107.468866348019,,,Jl. Kota Baru Parahyangan,,,,
1854,CC011854,true,,,-6.265732658456,5813329234755584-4687429327912960,Jasa Marga Cililitan,106.872168302192,,,Jl. Jeruk,,,,
1855,CC011855,true,,,-6.19163094554096,5747286126624768-5178637825343488,PT. Bhineka Cipta Bahana Pura,106.750211901963,,,Jl. Taman Aries,,,,
1856,CC011856,true,,,-6.91762084,5694209793196032-6234694920175616,PT. Dario Megah Makmur,107.57959314,,,Jl. Jendral Sudirman,,,,
1857,CC011857,true,,,-6.3030234,5430325459025920-5993275412447232,Plaza PP Pasar Rebo Jkt,106.8573089,,,Jl. TB Simatupang,,,,
1858,CC011858,true,Bandung,,-6.9215013,new11,Multraland International PT,107.6175813,,,Jalan Sunda No. 27 A, Kelurahan Kebon Pisang,kecamatan Sumurbandung,,
1859,CC011859,true,,,-6.79990735,6605829956435968-5997562729332736,PT. Trimulia,108.65755313,,,Jl. Raya Cirebon - Brebes,,,,
1860,CC011860,true,,,-6.1976252,6263255781605376-5137355874762752,PT. Citra Baja Trimatra,106.7616913,,,Jl. Meruya Utara,,,,
1861,CC011861,true,,,-6.24900697830351,4839583040667648-5097998337966080,PT Bintang Rajawali Perkasa,106.843101840867,,,Jl. Raya Pasir Minggu,,,,
1862,CC011862,true,,,-6.91269302236752,6235085896417280-5693048138760192,Rakta Studio,107.595901697772,,,Jl. Bima,,,,
1863,CC011863,true,,,-6.23720968142152,6254513644109824-6312045804781568,PT. Karya Anugerah Mentari,106.652594413608,,,Jl. Alam Utama,,,,
1864,CC011864,true,,,-6.1603177478537,6328947172179968-5203047265337344,KSO Citra Prasasti Konsorindo,106.851056171581,,,Jl. Garuda,,,,
1865,CC011865,true,,,-6.18893054779619,6487145480978432-5361245574135808,The Boulevard,106.783140208572,,,Jl. Budi Raya,,,,
1866,CC011866,true,,,-6.36703445523446,5439152556343296-6002102509764608,PUPR Kab. Bekasi,107.172530648138,,,Bekasi,,,,
1867,CC011867,true,,,-6.39360576868057,4906219928027136-6313594811580416,Bp. Agus,106.824004417285,,,Jl. Raya Margonda,,,,
1868,CC011868,true,,,-6.17853036615998,5662173514694656-5041477725978624,PT. Cipta Pratama Karya,106.896228427067,,,Jl Pulo Nangka Tengah,,,,
1869,CC011869,true,,,-6.22395826969296,6324066713600000-5093303032741888,PT. Pilar Cadas Putra,106.813736250624,,,SCBD Westway,,,,
1870,CC011870,true,,,-6.42633333264366,6248607963414528-5685658009993216,PT Argas Dilaga,106.837020435025,,,Kemang Raya,,,,
1871,CC011871,true,,,-6.1977383,6105766645727232-6387241622437888,PT. Duta Bangun Manunggal,106.7616432,,,Jl. Meruya Ilir,,,,
1872,CC011872,true,,,-6.1916374,6275479426301952-5149579519459328,PT. Bhineka Ciptabahana Pura,106.7501077,,,Jl. Taman Aries,,,,
1873,CC011873,true,,,-6.90490506928714,5569357375602688-6132307329024000,Shimizu Bangun Cipta,107.497531026225,,,Jl. Cimareme,,,,
1874,CC011874,true,Bandung,,-6.9617943,new17,AMS PT,107.6334626,,,Jalan Batununggal Square No. 20, Bandung Kidul,,,
1875,CC011875,true,,,-6.19832234457135,5663561476997120-4903882694066176,PT. Star Delta Utama Sakti,106.762871174142,,,Jl. Lapangan Bola,,,,
1876,CC011876,true,,,-6.97052,5970513092411392-5663204961157120,RS BA,109.07275,,,Bulakpacing,,,,
1877,CC011877,true,,,-6.87265833333333,5694815652020224-5026733489127424,PT Citra Sinergi Mandiri,107.592036666667,,,Gegerkalong Hilir,,,,
1878,CC011878,true,,,-6.88257833333333,5749999572877312-5132915046350848,Pak Ferry,107.574233333333,,,Jl. Perintis,,,,
1879,CC011879,true,,,-6.2240321142599,6256028995813376-5693079042392064,PT. Pilar Cadas Putra,106.813537599519,,,SCBD Westway,,,,
1880,CC011880,true,,,-6.89563394989818,5094196687929344-5685441885896704,High Speed China Railway,107.545034335926,,,Baros,,,,
1881,CC011881,true,,,-6.92293666666667,5459143146078208-5434912551206912,PT Daleh Brantas,107.620965,,,Jl. Gatot Subroto,,,,
1882,CC011882,true,,,-6.89243833333333,6311026052038656-5141527932174336,Pak Andi,107.539378333333,,,Baros,,,,
1883,CC011883,true,,,-6.85472748,5965785272942592-6151540461010944,PT. Arsicont. Proyek Pabrik Pensil,108.5077628,,,Jl. Raya Kuningan - Cirebon,,,,
1884,CC011884,true,,,-6.36498810037575,5178119476477952-6002102509764608,Tata Ruang dan Pemukiman Kabupaten Bekasi,107.175306269655,,,Bekasi,,,,
1885,CC011885,true,,,-6.29291044277704,5312097424506880-6280749988708352,PT Jasa Marga Pusat,106.879261398367,,,Jl. Dukuh Gang Mahoni,,,,
1886,CC011886,true,,,-6.3989424986238,6113594290733056-4987694383890432,Dinas PUPR Depok,106.863728989081,,,Jl. Bogor Raya,,,,
1887,CC011887,true,,,-6.96699795,6648976929456128-6086026976034816,New Location,107.56047832,,,Mekar Rahayu,,,,
1888,CC011888,true,,,-6.8491277564317,5506633069232128-6069583022653440,PT Total Cakra Alam,107.546700993553,,,Kolonel Masturi,,,,
1889,CC011889,true,,,-6.1422653,5172816567599104-5169775730753536,Bp. Erwin,106.8957615,,,Jl. Gading Kirana X,,,,
1890,CC011890,true,,,-6.19777855197654,5206065687822336-5480769648590848,Beton Elemenindo Perkasa,106.761843332095,,,Jl. Meruya,,,,
1891,CC011891,true,,,-6.921145,5749695703941120-5758066595201024,PT. Seneca Indonesia,107.612276666667,,,Jl. Tamblong,,,,
1892,CC011892,true,,,-6.19637707101349,5379686485983232-5942636439404544,Dinas Kehutanan,106.804953622093,,,Jl. Aipda K.S. Tubun,,,,
1893,CC011893,true,Bandung,,-6.9145572,new10,Kartika Nugraha Bhakti PT,107.5814568,,,Jalan Rajawali Timu No.152, Dungus Cariang, Andir,,
1894,CC011894,true,,,-6.91572740116451,5954768346284032-5748154649542656,Bp Chandra,107.596684136523,,,Kebon Jati,,,,
1895,CC011895,true,,,-6.29919104743749,6399915265622016-5125260240224256,Yap Jung TCE,106.656936658546,,,Jl. BSD Grand Boulevard,,,,
1896,CC011896,true,Jakarta Barat,,-6.20082,newjkt-03,Adhivisesa Cemerlang PT,106.798748,,,Grand Slipi Tower 6th Floor Unit M Jalan Jendral S,Jalan Jendral S. Parman Kavling 22 â€“ 24, Kecamat,,
1897,CC011897,true,,,-6.19082586374134,5101789351247872-5664739304669184,PT. Wijaya Kusuma,106.835911748931,,,Jl. RS. Soeroso,,,,
1898,CC011898,true,,,-6.48179233072446,5491843819110400-6253323267080192,PUPR Cibinong,106.830716810527,,,Jl. Tegar Beriman,,,,
1899,CC011899,true,,,-6.73771666666667,5100255007735808-5663204961157120,Pak Muhadi,108.542713333333,,,Jl. Brigadir Jenderal Darsono,,,,
